WeldNumber,folder_4,WeldNumber,datetime_min,datetime_max,Wire Consumed,QualityFlag,WELD_TYPE,THICKNESS_MM,STEEL_TYPE,CURRENT_A,VOLTAGE_V,ROBOT_SPEED_CPM,Duration,Energy,AvgCurrent,AvgVoltage,StdCurrent,StdVoltage,DesignEnergy,WaitTime,WaitSameDayFlag,EnergyDelta,CurrentDelta,VoltDelta,CycleTime,EstSetupTime,WaitTimeCalc,WIP,DesignWaitTime,DesignSetupTime,DesignDuration,Weekday,StartTime,EndTime,ForecastStart,SimulationStart,ForecastEnd,SimulationEnd,Critical Path
3213,02-24-23-0008-04,3213,,,1793.44,1,1,3.0,1,155.0,19.0,30.0,,,,,,,,,,,,,,,,,1506.6344203567646,60,25.0,0,2022-12-19 10:15:53,2022-12-19 10:16:18.565401823,2023-01-16 11:18:00.803142208,2023-01-03 13:26:42.699492600,2023-01-16 11:18:27.246220273,2023-01-03 13:27:09.142570665,Non-Critical
3214,02-24-23-0009-04,3214,,,1785.57,1,1,3.0,1,155.0,19.0,30.0,,,,,,,,,,,,,,,,,601.4395219292956,60,25.0,0,2022-12-19 10:27:20,2022-12-19 10:27:45.004923752,2023-01-16 11:32:09.431938080,2023-01-03 13:37:36.122809020,2023-01-16 11:32:35.875016145,2023-01-03 13:38:02.565887085,Non-Critical
3215,02-24-23-0010-04,3215,,,1778.03,1,1,3.0,1,155.0,19.0,30.0,,,,,,,,,,,,,,,,,196.1219563388294,60,25.0,0,2022-12-19 10:32:01,2022-12-19 10:32:26.126880090,2023-01-16 11:46:18.060733952,2023-01-03 13:48:29.546125440,2023-01-16 11:46:44.503812017,2023-01-03 13:48:55.989203505,Non-Critical
3216,02-24-23-0011-04,3216,,,1768.03,1,1,3.0,1,155.0,19.0,30.0,,,,,,,,,,,,,,,,,140.75442738434526,60,25.0,0,2022-12-19 10:35:46,2022-12-19 10:36:11.881307474,2023-01-16 12:00:26.689529824,2023-01-03 13:59:22.969441860,2023-01-16 12:00:53.132607889,2023-01-03 13:59:49.412519925,Non-Critical
3217,02-24-23-0012-04,3217,,,1761.97,1,1,3.0,1,155.0,19.0,30.0,,,,,,,,,,,,,,,,,5776.974066762114,60,25.0,0,2022-12-19 12:13:28,2022-12-19 12:13:53.855374236,2023-01-16 12:14:35.318325696,2023-01-03 14:10:16.392758280,2023-01-16 12:15:01.761403761,2023-01-03 14:10:42.835836345,Non-Critical
3218,02-24-23-0013-04,3218,,,1762.13,1,1,3.0,1,155.0,19.0,30.0,,,,,,,,,,,,,,,,,222.2154109980921,60,25.0,0,2022-12-19 12:18:36,2022-12-19 12:19:01.070785234,2023-01-16 12:28:43.947121568,2023-01-03 14:21:09.816074700,2023-01-16 12:29:10.390199633,2023-01-03 14:21:36.259152765,Non-Critical
3219,02-24-23-0014-04,3219,,,1781.31,1,1,3.0,1,155.0,19.0,30.0,,,,,,,,,,,,,,,,,53.35354318637332,60,25.0,0,2022-12-19 12:20:54,2022-12-19 12:21:19.424328420,2023-01-16 12:42:52.575917440,2023-01-03 14:32:03.239391120,2023-01-16 12:43:19.018995505,2023-01-03 14:32:29.682469185,Non-Critical
3220,02-24-23-0015-04,3220,,,1770.16,1,1,3.0,1,155.0,19.0,30.0,,,,,,,,,,,,,,,,,15.674465273750627,60,25.0,0,2022-12-19 12:22:35,2022-12-19 12:23:00.098793693,2023-01-16 12:57:01.204713312,2023-01-03 14:42:56.662707540,2023-01-16 12:57:27.647791377,2023-01-03 14:43:23.105785605,Non-Critical
3221,02-24-23-0016-04,3221,,,1759.67,1,1,3.0,1,155.0,19.0,30.0,,,,,,,,,,,,,,,,,32.1051229754146,60,25.0,0,2022-12-19 12:24:32,2022-12-19 12:24:57.203916668,2023-01-16 13:11:09.833509184,2023-01-03 14:53:50.086023960,2023-01-16 13:11:36.276587249,2023-01-03 14:54:16.529102025,Non-Critical
3222,02-24-23-0017-04,3222,,,1738.03,1,1,3.0,1,155.0,19.0,30.0,,,,,,,,,,,,,,,,,13.40659343058926,60,25.0,0,2022-12-19 12:26:10,2022-12-19 12:26:35.610510098,2023-01-16 13:25:18.462305056,2023-01-03 15:04:43.509340380,2023-01-16 13:25:44.905383121,2023-01-03 15:05:09.952418445,Non-Critical
3223,02-24-23-0018-04,3223,,,1730.82,1,1,3.0,1,155.0,19.0,30.0,,,,,,,,,,,,,,,,,83.1647094943541,60,25.0,0,2022-12-19 12:28:58,2022-12-19 12:29:23.775219592,2023-01-16 13:39:27.091100928,2023-01-03 15:15:36.932656800,2023-01-16 13:39:53.534178993,2023-01-03 15:16:03.375734865,Non-Critical
3224,02-24-23-0019-04,3224,,,1739.18,1,1,3.0,1,155.0,19.0,30.0,,,,,,,,,,,,,,,,,118.69736208839755,60,25.0,0,2022-12-19 12:32:22,2022-12-19 12:32:47.472581680,2023-01-16 13:53:35.719896800,2023-01-03 15:26:30.355973220,2023-01-16 13:54:02.162974865,2023-01-03 15:26:56.799051285,Non-Critical
3225,02-24-23-0020-04,3225,,,1749.34,1,1,3.0,1,155.0,19.0,30.0,,,,,,,,,,,,,,,,,10.240034469951814,60,25.0,0,2022-12-19 12:33:57,2022-12-19 12:34:22.712616149,2023-01-16 14:07:44.348692672,2023-01-03 15:37:23.779289640,2023-01-16 14:08:10.791770737,2023-01-03 15:37:50.222367705,Non-Critical
3226,02-24-23-0021-04,3226,,,1731.64,1,1,3.0,1,155.0,20.5,30.0,,,,,,,,,,,,,,,,,67.74046618488279,60,25.0,0,2022-12-19 12:36:30,2022-12-19 12:36:55.453082333,2023-01-16 14:21:52.977488544,2023-01-03 15:48:17.202606060,2023-01-16 14:22:19.420566609,2023-01-03 15:48:43.645684125,Non-Critical
3227,02-24-23-0022-04,3227,,,1737.71,1,1,3.0,1,155.0,20.5,30.0,,,,,,,,,,,,,,,,,317.2187827066953,60,25.0,0,2022-12-19 12:43:12,2022-12-19 12:43:37.671865039,2023-01-16 14:36:01.606284416,2023-01-03 15:59:10.625922480,2023-01-16 14:36:28.049362481,2023-01-03 15:59:37.069000545,Non-Critical
3228,02-24-23-0023-04,3228,,,1747.05,1,1,3.0,1,155.0,20.5,30.0,,,,,,,,,,,,,,,,,95.50822873505844,60,25.0,0,2022-12-19 12:46:13,2022-12-19 12:46:38.180093774,2023-01-16 14:50:10.235080288,2023-01-03 16:10:04.049238900,2023-01-16 14:50:36.678158353,2023-01-03 16:10:30.492316965,Non-Critical
3229,02-24-23-0024-04,3229,,,1739.84,1,1,3.0,1,155.0,20.5,30.0,,,,,,,,,,,,,,,,,14.381269958834881,60,25.0,0,2022-12-19 12:47:52,2022-12-19 12:48:17.561363732,2023-01-16 15:04:18.863876160,2023-01-03 16:20:57.472555320,2023-01-16 15:04:45.306954225,2023-01-03 16:21:23.915633385,Non-Critical
3230,02-24-23-0025-04,3230,,,1740.66,1,1,3.0,1,155.0,20.5,30.0,,,,,,,,,,,,,,,,,1596.4864478412674,60,25.0,0,2022-12-19 13:15:54,2022-12-19 13:16:19.047811573,2023-01-16 15:18:27.492672032,2023-01-03 16:31:50.895871740,2023-01-16 15:18:53.935750097,2023-01-03 16:32:17.338949805,Non-Critical
3231,02-24-23-0026-04,3231,,,1735.08,1,1,3.0,1,155.0,20.5,30.0,,,,,,,,,,,,,,,,,18.684984498258377,60,25.0,0,2022-12-19 13:17:37,2022-12-19 13:18:02.732796071,2023-01-16 15:32:36.121467904,2023-01-03 16:42:44.319188160,2023-01-16 15:33:02.564545969,2023-01-03 16:43:10.762266225,Non-Critical
3232,02-24-23-0027-04,3232,,,1723.93,1,1,3.0,1,155.0,20.5,30.0,,,,,,,,,,,,,,,,,12.120744355203822,60,25.0,0,2022-12-19 13:19:14,2022-12-19 13:19:39.853540426,2023-01-16 15:46:44.750263776,2023-01-03 16:53:37.742504580,2023-01-16 15:47:11.193341841,2023-01-03 16:54:04.185582645,Non-Critical
3233,02-26-23-0081-04,3233,,,1987.54,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,13.135662277269283,60,25.0,0,2022-12-19 13:20:52,2022-12-19 13:21:17.989202703,2023-01-16 16:00:53.379059648,2023-01-03 17:04:31.165821000,2023-01-16 16:01:19.822137713,2023-01-03 17:04:57.608899065,Non-Critical
3234,02-26-23-0082-04,3234,,,1967.71,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,62.89084063061945,60,25.0,0,2022-12-19 13:23:20,2022-12-19 13:23:45.880043333,2023-01-16 16:15:02.007855520,2023-01-03 17:15:24.589137420,2023-01-16 16:15:28.450933585,2023-01-03 17:15:51.032215485,Non-Critical
3235,02-26-23-0083-04,3235,,,1938.85,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,753.4265336107368,60,25.0,0,2022-12-19 13:37:19,2022-12-19 13:37:44.306576943,2023-01-16 16:29:10.636651392,2023-01-03 17:26:18.012453840,2023-01-16 16:29:37.079729457,2023-01-03 17:26:44.455531905,Non-Critical
3236,02-26-23-0084-04,3236,,,1960.16,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,1216.0920321721583,60,25.0,0,2022-12-19 13:59:00,2022-12-19 13:59:25.398609115,2023-01-16 16:43:19.265447264,2023-01-03 17:37:11.435770260,2023-01-16 16:43:45.708525329,2023-01-03 17:37:37.878848325,Non-Critical
3237,02-26-23-0085-04,3237,,,1979.02,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,105.77217110171482,60,25.0,0,2022-12-19 14:02:11,2022-12-19 14:02:36.170780216,2023-01-16 16:57:27.894243136,2023-01-03 17:48:04.859086680,2023-01-16 16:57:54.337321201,2023-01-03 17:48:31.302164745,Non-Critical
3238,02-26-23-0086-04,3238,,,1972.13,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,12.322818876049773,60,25.0,0,2022-12-19 14:03:48,2022-12-19 14:04:13.493599092,2023-01-17 08:00:00.000000000,2023-01-03 17:58:58.282403100,2023-01-17 08:00:26.443078065,2023-01-03 17:59:24.725481165,Non-Critical
3239,02-26-23-0087-04,3239,,,1960.82,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,19.63198029991461,60,25.0,0,2022-12-19 14:05:33,2022-12-19 14:05:58.125579391,2023-01-17 08:14:08.628795872,2023-01-04 08:00:00.000000000,2023-01-17 08:14:35.071873937,2023-01-04 08:00:26.443078065,Non-Critical
3240,02-26-23-0088-04,3240,,,1969.67,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,15.084540106446465,60,25.0,0,2022-12-19 14:07:13,2022-12-19 14:07:38.210119497,2023-01-17 08:28:17.257591744,2023-01-04 08:10:53.423316420,2023-01-17 08:28:43.700669809,2023-01-04 08:11:19.866394485,Non-Critical
3241,02-26-23-0089-04,3241,,,1975.74,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,44.198862790521794,60,25.0,0,2022-12-19 14:09:22,2022-12-19 14:09:47.408982287,2023-01-17 08:42:25.886387616,2023-01-04 08:21:46.846632840,2023-01-17 08:42:52.329465681,2023-01-04 08:22:13.289710905,Non-Critical
3242,02-26-23-0090-04,3242,,,1953.77,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,10.498182208579458,60,25.0,0,2022-12-19 14:10:57,2022-12-19 14:11:22.907164495,2023-01-17 08:56:34.515183488,2023-01-04 08:32:40.269949260,2023-01-17 08:57:00.958261553,2023-01-04 08:33:06.713027325,Non-Critical
3243,02-26-23-0091-04,3243,,,1954.75,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,83.61050223840229,60,25.0,0,2022-12-19 14:13:46,2022-12-19 14:14:11.517666733,2023-01-17 09:10:43.143979360,2023-01-04 08:43:33.693265680,2023-01-17 09:11:09.587057425,2023-01-04 08:44:00.136343745,Non-Critical
3244,02-26-23-0092-04,3244,,,1997.54,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,312.8818083956433,60,25.0,0,2022-12-19 14:20:24,2022-12-19 14:20:49.399475128,2023-01-17 09:24:51.772775232,2023-01-04 08:54:27.116582100,2023-01-17 09:25:18.215853297,2023-01-04 08:54:53.559660165,Non-Critical
3245,02-26-23-0093-04,3245,,,1948.85,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,46.917410816612396,60,25.0,0,2022-12-19 14:22:36,2022-12-19 14:23:01.316885944,2023-01-17 09:39:00.401571104,2023-01-04 09:05:20.539898520,2023-01-17 09:39:26.844649169,2023-01-04 09:05:46.982976585,Non-Critical
3246,02-26-23-0094-04,3246,,,1970.16,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,195.43241201195073,60,25.0,0,2022-12-19 14:27:16,2022-12-19 14:27:41.749297955,2023-01-17 09:53:09.030366976,2023-01-04 09:16:13.963214940,2023-01-17 09:53:35.473445041,2023-01-04 09:16:40.406293005,Non-Critical
3247,02-26-23-0095-04,3247,,,1989.02,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,14.55290278917953,60,25.0,0,2022-12-19 14:28:56,2022-12-19 14:29:21.302200744,2023-01-17 10:07:17.659162848,2023-01-04 09:27:07.386531360,2023-01-17 10:07:44.102240913,2023-01-04 09:27:33.829609425,Non-Critical
3248,02-26-23-0096-04,3248,,,1959.84,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,11.159283987055986,60,25.0,0,2022-12-19 14:30:32,2022-12-19 14:30:57.461484731,2023-01-17 10:21:26.287958720,2023-01-04 09:38:00.809847780,2023-01-17 10:21:52.731036785,2023-01-04 09:38:27.252925845,Non-Critical
3249,02-26-23-0097-04,3249,,,1959.02,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,20.120437118930695,60,25.0,0,2022-12-19 14:32:17,2022-12-19 14:32:42.581921849,2023-01-17 10:35:34.916754592,2023-01-04 09:48:54.233164200,2023-01-17 10:36:01.359832657,2023-01-04 09:49:20.676242265,Non-Critical
3250,02-26-23-0098-04,3250,,,1965.74,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,1184.8026198500545,60,25.0,0,2022-12-19 14:53:27,2022-12-19 14:53:52.384541699,2023-01-17 10:49:43.545550464,2023-01-04 09:59:47.656480620,2023-01-17 10:50:09.988628529,2023-01-04 10:00:14.099558685,Non-Critical
3251,02-26-23-0099-04,3251,,,1988.36,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,848.7370980188944,60,25.0,0,2022-12-19 15:09:01,2022-12-19 15:09:26.121639717,2023-01-17 11:03:52.174346336,2023-01-04 10:10:41.079797040,2023-01-17 11:04:18.617424401,2023-01-04 10:11:07.522875105,Non-Critical
3252,02-26-23-0100-04,3252,,,1959.02,1,1,3.0,1,170.0,22.0,30.0,,,,,,,,,,,,,,,,,26.308739383419315,60,25.0,0,2022-12-19 15:10:52,2022-12-19 15:11:17.430379100,2023-01-17 11:18:00.803142208,2023-01-04 10:21:34.503113460,2023-01-17 11:18:27.246220273,2023-01-04 10:22:00.946191525,Non-Critical
3253,02-26-23-0101-04,3253,,,1930.98,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,1339.1059213162373,60,25.0,0,2022-12-19 15:34:36,2022-12-19 15:35:01.536300416,2023-01-17 11:32:09.431938080,2023-01-04 10:32:27.926429880,2023-01-17 11:32:35.875016145,2023-01-04 10:32:54.369507945,Non-Critical
3254,02-26-23-0102-04,3254,,,1973.93,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,33.13100628093301,60,25.0,0,2022-12-19 15:36:34,2022-12-19 15:36:59.667306696,2023-01-17 11:46:18.060733952,2023-01-04 10:43:21.349746300,2023-01-17 11:46:44.503812017,2023-01-04 10:43:47.792824365,Non-Critical
3255,02-26-23-0103-04,3255,,,1970.66,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,3016.638180857046,60,25.0,0,2022-12-20 08:00:00,2022-12-20 08:00:25.000000000,2023-01-17 12:00:26.689529824,2023-01-04 10:54:14.773062720,2023-01-17 12:00:53.132607889,2023-01-04 10:54:41.216140785,Non-Critical
3256,02-26-23-0104-04,3256,,,1972.13,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,206.54679279206235,60,25.0,0,2022-12-20 08:04:51,2022-12-20 08:05:16.546792792,2023-01-17 12:14:35.318325696,2023-01-04 11:05:08.196379140,2023-01-17 12:15:01.761403761,2023-01-04 11:05:34.639457205,Non-Critical
3257,02-26-23-0105-04,3257,,,1973.93,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,26.513345208031218,60,25.0,0,2022-12-20 08:06:43,2022-12-20 08:07:08.060138000,2023-01-17 12:28:43.947121568,2023-01-04 11:16:01.619695560,2023-01-17 12:29:10.390199633,2023-01-04 11:16:28.062773625,Non-Critical
3258,02-26-23-0106-04,3258,,,2843.61,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,459.9997238494236,60,25.0,0,2022-12-20 08:15:48,2022-12-20 08:16:13.059861849,2023-01-17 12:42:52.575917440,2023-01-04 11:26:55.043011980,2023-01-17 12:43:19.018995505,2023-01-04 11:27:21.486090045,Non-Critical
3259,02-26-23-0107-04,3259,,,1968.2,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,17.019422002336395,60,25.0,0,2022-12-20 08:17:30,2022-12-20 08:17:55.079283851,2023-01-17 12:57:01.204713312,2023-01-04 11:37:48.466328400,2023-01-17 12:57:27.647791377,2023-01-04 11:38:14.909406465,Non-Critical
3260,02-26-23-0108-04,3260,,,1908.69,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,14.579490272130833,60,25.0,0,2022-12-20 08:19:09,2022-12-20 08:19:34.658774123,2023-01-17 13:11:09.833509184,2023-01-04 11:48:41.889644820,2023-01-17 13:11:36.276587249,2023-01-04 11:49:08.332722885,Non-Critical
3261,02-26-23-0109-04,3261,,,1957.71,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,11.16885878562288,60,25.0,0,2022-12-20 08:20:45,2022-12-20 08:21:10.827632908,2023-01-17 13:25:18.462305056,2023-01-04 11:59:35.312961240,2023-01-17 13:25:44.905383121,2023-01-04 12:00:01.756039305,Non-Critical
3262,02-26-23-0110-04,3262,,,1997.71,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,118.3372968418653,60,25.0,0,2022-12-20 08:24:09,2022-12-20 08:24:34.164929749,2023-01-17 13:39:27.091100928,2023-01-04 12:10:28.736277660,2023-01-17 13:39:53.534178993,2023-01-04 12:10:55.179355725,Non-Critical
3263,02-26-23-0111-04,3263,,,1985.9,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,57.424004696215206,60,25.0,0,2022-12-20 08:26:31,2022-12-20 08:26:56.588934445,2023-01-17 13:53:35.719896800,2023-01-04 12:21:22.159594080,2023-01-17 13:54:02.162974865,2023-01-04 12:21:48.602672145,Non-Critical
3264,02-26-23-0112-04,3264,,,1959.84,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,54.507150382613474,60,25.0,0,2022-12-20 08:28:51,2022-12-20 08:29:16.096084827,2023-01-17 14:07:44.348692672,2023-01-04 12:32:15.582910500,2023-01-17 14:08:10.791770737,2023-01-04 12:32:42.025988565,Non-Critical
3265,02-26-23-0113-04,3265,,,1991.97,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,28.428379728654118,60,25.0,0,2022-12-20 08:30:44,2022-12-20 08:31:09.524464555,2023-01-17 14:21:52.977488544,2023-01-04 12:43:09.006226920,2023-01-17 14:22:19.420566609,2023-01-04 12:43:35.449304985,Non-Critical
3266,02-26-23-0114-04,3266,,,1984.1,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,2476.1028734160172,60,25.0,0,2022-12-20 09:13:25,2022-12-20 09:13:50.627337971,2023-01-17 14:36:01.606284416,2023-01-04 12:54:02.429543340,2023-01-17 14:36:28.049362481,2023-01-04 12:54:28.872621405,Non-Critical
3267,02-26-23-0115-04,3267,,,1982.95,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,27.768801915074,60,25.0,0,2022-12-20 09:15:18,2022-12-20 09:15:43.396139886,2023-01-17 14:50:10.235080288,2023-01-04 13:04:55.852859760,2023-01-17 14:50:36.678158353,2023-01-04 13:05:22.295937825,Non-Critical
3268,02-26-23-0116-04,3268,,,1990.98,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,18.028173414534294,60,25.0,0,2022-12-20 09:17:01,2022-12-20 09:17:26.424313300,2023-01-17 15:04:18.863876160,2023-01-04 13:15:49.276176180,2023-01-17 15:04:45.306954225,2023-01-04 13:16:15.719254245,Non-Critical
3269,02-26-23-0117-04,3269,,,1982.95,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,1493.5566544901915,60,25.0,0,2022-12-20 09:43:19,2022-12-20 09:43:44.980967790,2023-01-17 15:18:27.492672032,2023-01-04 13:26:42.699492600,2023-01-17 15:18:53.935750097,2023-01-04 13:27:09.142570665,Non-Critical
3270,02-26-23-0118-04,3270,,,1951.8,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,2369.964799563403,60,25.0,0,2022-12-20 10:24:14,2022-12-20 10:24:39.945767353,2023-01-17 15:32:36.121467904,2023-01-04 13:37:36.122809020,2023-01-17 15:33:02.564545969,2023-01-04 13:38:02.565887085,Non-Critical
3271,02-26-23-0119-04,3271,,,1966.89,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,144.01822195264842,60,25.0,0,2022-12-20 10:28:03,2022-12-20 10:28:28.963989305,2023-01-17 15:46:44.750263776,2023-01-04 13:48:29.546125440,2023-01-17 15:47:11.193341841,2023-01-04 13:48:55.989203505,Non-Critical
3272,02-26-23-0120-04,3272,,,1988.85,1,1,3.0,1,170.0,22.5,30.0,,,,,,,,,,,,,,,,,10.54276780241377,60,25.0,0,2022-12-20 10:29:39,2022-12-20 10:30:04.506757107,2023-01-17 16:00:53.379059648,2023-01-04 13:59:22.969441860,2023-01-17 16:01:19.822137713,2023-01-04 13:59:49.412519925,Non-Critical
3273,02-26-23-0121-04,3273,,,2152.79,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,21.14249164314933,60,25.0,0,2022-12-20 10:31:25,2022-12-20 10:31:50.649248750,2023-01-17 16:15:02.007855520,2023-01-04 14:10:16.392758280,2023-01-17 16:15:28.450933585,2023-01-04 14:10:42.835836345,Non-Critical
3274,02-26-23-0122-04,3274,,,2158.2,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,287.0487117529482,60,25.0,0,2022-12-20 10:37:37,2022-12-20 10:38:02.697960502,2023-01-17 16:29:10.636651392,2023-01-04 14:21:09.816074700,2023-01-17 16:29:37.079729457,2023-01-04 14:21:36.259152765,Non-Critical
3275,02-26-23-0123-04,3275,,,2152.46,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,67.2236514260185,60,25.0,0,2022-12-20 10:40:09,2022-12-20 10:40:34.921611928,2023-01-17 16:43:19.265447264,2023-01-04 14:32:03.239391120,2023-01-17 16:43:45.708525329,2023-01-04 14:32:29.682469185,Non-Critical
3276,02-26-23-0124-04,3276,,,2151.97,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,3365.312810015562,60,25.0,0,2022-12-20 11:37:40,2022-12-20 11:38:05.234421943,2023-01-17 16:57:27.894243136,2023-01-04 14:42:56.662707540,2023-01-17 16:57:54.337321201,2023-01-04 14:43:23.105785605,Non-Critical
3277,02-26-23-0125-04,3277,,,2159.34,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,11.458890911494018,60,25.0,0,2022-12-20 11:39:16,2022-12-20 11:39:41.693312854,2023-01-18 08:00:00.000000000,2023-01-04 14:53:50.086023960,2023-01-18 08:00:26.443078065,2023-01-04 14:54:16.529102025,Non-Critical
3278,02-26-23-0126-04,3278,,,2155.74,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,339.5439024322562,60,25.0,0,2022-12-20 11:46:21,2022-12-20 11:46:46.237215286,2023-01-18 08:14:08.628795872,2023-01-04 15:04:43.509340380,2023-01-18 08:14:35.071873937,2023-01-04 15:05:09.952418445,Non-Critical
3279,02-26-23-0127-04,3279,,,2119.18,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,20.364244584570272,60,25.0,0,2022-12-20 11:48:06,2022-12-20 11:48:31.601459870,2023-01-18 08:28:17.257591744,2023-01-04 15:15:36.932656800,2023-01-18 08:28:43.700669809,2023-01-04 15:16:03.375734865,Non-Critical
3280,02-26-23-0128-04,3280,,,2150.16,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,1829.0319781194653,60,25.0,0,2022-12-20 12:20:00,2022-12-20 12:20:25.633437989,2023-01-18 08:42:25.886387616,2023-01-04 15:26:30.355973220,2023-01-18 08:42:52.329465681,2023-01-04 15:26:56.799051285,Non-Critical
3281,02-26-23-0129-04,3281,,,2112.79,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,54.743225542074335,60,25.0,0,2022-12-20 12:22:20,2022-12-20 12:22:45.376663531,2023-01-18 08:56:34.515183488,2023-01-04 15:37:23.779289640,2023-01-18 08:57:00.958261553,2023-01-04 15:37:50.222367705,Non-Critical
3282,02-26-23-0130-04,3282,,,2146.72,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,848.1619749021725,60,25.0,0,2022-12-20 12:37:53,2022-12-20 12:38:18.538638433,2023-01-18 09:10:43.143979360,2023-01-04 15:48:17.202606060,2023-01-18 09:11:09.587057425,2023-01-04 15:48:43.645684125,Non-Critical
3283,02-26-23-0131-04,3283,,,2122.13,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,19.81633585498041,60,25.0,0,2022-12-20 12:39:38,2022-12-20 12:40:03.354974287,2023-01-18 09:24:51.772775232,2023-01-04 15:59:10.625922480,2023-01-18 09:25:18.215853297,2023-01-04 15:59:37.069000545,Non-Critical
3284,02-26-23-0132-04,3284,,,2154.92,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,11.30320699965727,60,25.0,0,2022-12-20 12:41:14,2022-12-20 12:41:39.658181286,2023-01-18 09:39:00.401571104,2023-01-04 16:10:04.049238900,2023-01-18 09:39:26.844649169,2023-01-04 16:10:30.492316965,Non-Critical
3285,02-26-23-0133-04,3285,,,2155.08,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,12.879120375128913,60,25.0,0,2022-12-20 12:42:52,2022-12-20 12:43:17.537301661,2023-01-18 09:53:09.030366976,2023-01-04 16:20:57.472555320,2023-01-18 09:53:35.473445041,2023-01-04 16:21:23.915633385,Non-Critical
3286,02-26-23-0134-04,3286,,,2149.51,1,1,3.0,1,180.0,23.0,30.0,,,,,,,,,,,,,,,,,20.93805002500539,60,25.0,0,2022-12-20 12:44:38,2022-12-20 12:45:03.475351686,2023-01-18 10:07:17.659162848,2023-01-04 16:31:50.895871740,2023-01-18 10:07:44.102240913,2023-01-04 16:32:17.338949805,Non-Critical
