datetime,PredWeldNumber,ActualWeldNumber,PredictionStart,WeldStart
2022-10-06 12:02:03.677,607,607,0,0
2022-10-06 12:04:59.797,608,608,1,1
2022-10-06 12:04:59.898,608,608,0,0
2022-10-06 12:11:12.985,609,609,1,1
2022-10-06 12:11:13.007,609,609,0,0
2022-10-06 12:14:01.710,610,610,1,1
2022-10-06 12:14:01.826,610,610,0,0
2022-10-06 12:20:21.093,611,611,1,1
2022-10-06 12:20:21.208,611,611,0,0
2022-10-06 12:22:22.254,612,612,1,1
2022-10-06 12:22:22.386,612,612,0,0
2022-10-06 12:24:37.862,613,613,1,1
2022-10-06 12:24:37.984,613,613,0,0
2022-10-06 12:26:57.442,614,614,1,1
2022-10-06 12:26:57.558,614,614,0,0
2022-10-07 01:53:05.142,615,615,1,1
2022-10-07 01:53:05.242,615,615,0,0
2022-10-07 01:56:06.976,616,616,1,1
2022-10-07 01:56:07.092,616,616,0,0
2022-10-07 01:58:59.064,617,617,1,1
2022-10-07 01:58:59.165,617,617,0,0
2022-10-07 02:04:38.309,618,618,1,1
2022-10-07 02:04:38.409,618,618,0,0
2022-10-07 02:07:00.552,619,619,1,1
2022-10-07 02:07:00.668,619,619,0,0
2022-10-07 02:10:06.559,620,620,1,1
2022-10-07 02:10:06.681,620,620,0,0
2022-10-07 02:11:57.182,621,621,1,1
2022-10-07 02:11:57.298,621,621,0,0
2022-10-07 02:13:49.596,622,622,1,1
2022-10-07 02:13:49.696,622,622,0,0
2022-10-07 02:15:51.719,623,623,1,1
2022-10-07 02:15:51.820,623,623,0,0
2022-10-07 02:18:35.804,624,624,1,1
2022-10-07 02:18:35.920,624,624,0,0
2022-10-07 02:20:27.869,625,625,1,1
2022-10-07 02:20:27.985,625,625,0,0
2022-10-07 02:22:19.820,626,626,1,1
2022-10-07 02:22:19.936,626,626,0,0
2022-10-07 02:25:25.356,627,627,1,1
2022-10-07 02:25:25.457,627,627,0,0
2022-10-07 02:28:27.021,628,628,1,1
2022-10-07 02:28:27.137,628,628,0,0
2022-10-07 02:32:08.319,629,629,1,1
2022-10-07 02:32:08.434,629,629,0,0
2022-10-07 02:35:47.703,630,630,1,1
2022-10-07 02:35:47.803,630,630,0,0
2022-10-07 02:40:12.816,631,631,1,1
2022-10-07 02:40:12.954,631,631,0,0
2022-10-07 02:41:58.143,632,632,1,1
2022-10-07 02:41:58.243,632,632,0,0
2022-10-07 02:44:20.355,633,633,1,1
2022-10-07 02:44:20.471,633,633,0,0
2022-10-07 02:47:02.033,634,634,1,1
2022-10-07 02:47:02.133,634,634,0,0
2022-10-07 11:12:04.402,635,635,1,1
2022-10-07 11:12:04.503,635,635,0,0
2022-10-07 11:14:21.629,636,636,1,1
2022-10-07 11:14:21.745,636,636,0,0
2022-10-07 11:16:32.794,637,637,1,1
2022-10-07 11:16:32.947,637,637,0,0
2022-10-07 11:19:10.275,638,638,1,1
2022-10-07 11:19:10.391,638,638,0,0
2022-10-07 11:34:12.532,639,639,1,1
2022-10-07 11:34:12.679,639,639,0,0
2022-10-07 11:36:08.346,640,640,1,1
2022-10-07 11:36:08.446,640,640,0,0
2022-10-07 11:38:21.675,641,641,1,1
2022-10-07 11:38:21.791,641,641,0,0
2022-10-07 11:41:40.824,642,642,1,1
2022-10-07 11:41:40.955,642,642,0,0
2022-10-07 11:43:45.040,643,643,1,1
2022-10-07 11:43:45.155,643,643,0,0
2022-10-07 11:45:47.045,644,644,1,1
2022-10-07 11:45:47.145,644,644,0,0
2022-10-07 11:48:47.004,645,645,1,1
2022-10-07 11:48:47.120,645,645,0,0
2022-10-07 11:51:17.635,646,646,1,1
2022-10-07 11:51:17.736,646,646,0,0
2022-10-07 11:53:24.343,647,647,1,1
2022-10-07 11:53:24.443,647,647,0,0
2022-10-07 11:56:00.782,648,648,1,1
2022-10-07 11:56:00.867,648,648,0,0
2022-10-07 12:00:22.721,649,649,1,1
2022-10-07 12:00:22.858,649,649,0,0
2022-10-07 12:02:44.126,650,650,1,1
2022-10-07 12:02:44.227,650,650,0,0
2022-10-07 12:05:08.711,651,651,1,1
2022-10-07 12:05:08.827,651,651,0,0
2022-10-07 12:08:05.002,652,652,1,1
2022-10-07 12:08:05.118,652,652,0,0
2022-10-07 12:10:12.489,653,653,1,1
2022-10-07 12:10:12.636,653,653,0,0
2022-10-07 12:12:34.633,654,654,1,1
2022-10-07 12:12:34.749,654,654,0,0
2022-10-11 10:11:22.008,655,655,1,1
2022-10-11 10:11:22.124,655,655,0,0
2022-10-11 10:18:59.670,656,656,1,1
2022-10-11 10:18:59.786,656,656,0,0
2022-10-11 10:28:06.623,657,657,1,1
2022-10-11 10:28:06.707,657,657,0,0
2022-10-11 10:32:20.319,658,658,1,1
2022-10-11 10:32:20.441,658,658,0,0
2022-10-11 10:35:03.673,659,659,1,1
2022-10-11 10:35:03.795,659,659,0,0
2022-10-11 10:36:55.616,660,660,1,1
2022-10-11 10:36:55.732,660,660,0,0
2022-10-11 10:38:29.734,661,661,1,1
2022-10-11 10:38:29.850,661,661,0,0
2022-10-11 10:42:18.794,662,662,1,1
2022-10-11 10:42:18.894,662,662,0,0
2022-10-11 10:43:38.075,663,663,1,1
2022-10-11 10:43:38.176,663,663,0,0
2022-10-11 10:46:27.932,664,664,1,1
2022-10-11 10:46:28.033,664,664,0,0
2022-10-11 10:48:05.580,665,665,1,1
2022-10-11 10:48:05.703,665,665,0,0
2022-10-11 10:49:33.920,666,666,1,1
2022-10-11 10:49:34.020,666,666,0,0
2022-10-11 10:51:10.044,667,667,1,1
2022-10-11 10:51:10.160,667,667,0,0
2022-10-11 10:52:33.480,668,668,1,1
2022-10-11 10:52:33.580,668,668,0,0
2022-10-11 10:54:53.958,669,669,1,1
2022-10-11 10:54:54.074,669,669,0,0
2022-10-11 10:56:27.178,670,670,1,1
2022-10-11 10:56:27.294,670,670,0,0
2022-10-11 10:57:47.235,671,671,1,1
2022-10-11 10:57:47.335,671,671,0,0
2022-10-11 10:59:21.333,672,672,1,1
2022-10-11 10:59:21.449,672,672,0,0
2022-10-11 11:03:07.994,673,673,1,1
2022-10-11 11:03:08.117,673,673,0,0
2022-10-11 11:08:17.928,674,674,1,1
2022-10-11 11:08:18.028,674,674,0,0
2022-10-11 11:10:06.039,675,675,1,1
2022-10-11 11:10:06.155,675,675,0,0
2022-10-11 11:21:38.514,676,676,1,1
2022-10-11 11:21:38.614,676,676,0,0
2022-10-11 11:23:09.660,677,677,1,1
2022-10-11 11:23:09.776,677,677,0,0
2022-10-11 11:26:23.964,678,678,1,1
2022-10-11 11:26:24.064,678,678,0,0
2022-10-11 11:28:32.310,679,679,1,1
2022-10-11 11:28:32.448,679,679,0,0
2022-10-11 11:30:53.435,680,680,1,1
2022-10-11 11:30:53.535,680,680,0,0
2022-10-11 11:32:15.161,681,681,1,1
2022-10-11 11:32:15.277,681,681,0,0
2022-10-11 11:38:08.480,682,682,1,1
2022-10-11 11:38:08.580,682,682,0,0
2022-10-11 11:39:33.530,683,683,1,1
2022-10-11 11:39:33.630,683,683,0,0
2022-10-11 11:40:50.743,684,684,1,1
2022-10-11 11:40:50.859,684,684,0,0
2022-10-11 11:42:25.729,685,685,1,1
2022-10-11 11:42:25.829,685,685,0,0
2022-10-11 11:43:50.881,686,686,1,1
2022-10-11 11:43:51.003,686,686,0,0
2022-10-11 11:45:34.990,687,687,1,1
2022-10-11 11:45:35.106,687,687,0,0
2022-10-11 11:47:10.552,688,688,1,1
2022-10-11 11:47:10.668,688,688,0,0
2022-10-11 11:54:17.670,689,689,1,1
2022-10-11 11:54:17.770,689,689,0,0
2022-10-11 11:56:23.471,690,690,1,1
2022-10-11 11:56:23.587,690,690,0,0
2022-10-11 11:57:54.912,691,691,1,1
2022-10-11 11:57:55.028,691,691,0,0
2022-10-11 12:03:11.564,692,692,1,1
2022-10-11 12:03:11.680,692,692,0,0
2022-10-15 11:37:47.092,693,693,1,1
2022-10-15 11:37:47.192,693,693,0,0
2022-10-15 11:46:01.125,694,694,1,1
2022-10-15 11:46:01.241,694,694,0,0
2022-10-15 11:47:20.445,695,695,1,1
2022-10-15 11:47:20.567,695,695,0,0
2022-10-15 11:49:30.844,696,696,1,1
2022-10-15 11:49:30.944,696,696,0,0
2022-10-15 11:52:34.685,697,697,1,1
2022-10-15 11:52:34.785,697,697,0,0
2022-10-15 11:55:42.814,698,698,1,1
2022-10-15 11:55:42.961,698,698,0,0
2022-10-15 11:57:28.830,699,699,1,1
2022-10-15 11:57:28.952,699,699,0,0
2022-10-15 12:00:18.936,700,700,1,1
2022-10-15 12:00:19.036,700,700,0,0
2022-10-15 12:02:29.611,701,701,1,1
2022-10-15 12:02:29.727,701,701,0,0
2022-10-15 12:03:50.544,702,702,1,1
2022-10-15 12:03:50.644,702,702,0,0
2022-10-15 12:06:06.512,703,703,1,1
2022-10-15 12:06:06.613,703,703,0,0
2022-10-15 12:07:42.051,704,704,1,1
2022-10-15 12:07:42.173,704,704,0,0
2022-10-15 12:09:08.424,705,705,1,1
2022-10-15 12:09:08.546,705,705,0,0
2022-10-15 12:11:15.420,706,706,1,1
2022-10-15 12:11:15.520,706,706,0,0
2022-10-15 12:12:43.984,707,707,1,1
2022-10-15 12:12:44.084,707,707,0,0
2022-10-15 12:14:40.073,708,708,1,1
2022-10-15 12:14:40.173,708,708,0,0
2022-10-15 12:16:48.891,709,709,1,1
2022-10-15 12:16:49.014,709,709,0,0
2022-10-15 12:19:02.675,710,710,1,1
2022-10-15 12:19:02.798,710,710,0,0
2022-10-15 12:20:49.139,711,711,1,1
2022-10-15 12:20:49.239,711,711,0,0
2022-10-15 12:22:43.484,712,712,1,1
2022-10-15 12:22:43.585,712,712,0,0
2022-10-16 03:41:18.155,713,713,1,1
2022-10-16 03:41:18.255,713,713,0,0
2022-10-16 03:42:36.511,714,714,1,1
2022-10-16 03:42:36.626,714,714,0,0
2022-10-16 03:44:11.603,715,715,1,1
2022-10-16 03:44:11.719,715,715,0,0
2022-10-16 03:45:20.473,716,716,1,1
2022-10-16 03:45:20.596,716,716,0,0
2022-10-16 03:46:34.237,717,717,1,1
2022-10-16 03:46:34.360,717,717,0,0
2022-10-16 03:47:49.546,718,718,1,1
2022-10-16 03:47:49.647,718,718,0,0
2022-10-16 03:48:59.310,719,719,1,1
2022-10-16 03:48:59.410,719,719,0,0
2022-10-16 03:50:07.827,720,720,1,1
2022-10-16 03:50:07.927,720,720,0,0
2022-10-16 03:51:25.804,721,721,1,1
2022-10-16 03:51:25.920,721,721,0,0
2022-10-16 03:52:38.582,722,722,1,1
2022-10-16 03:52:38.698,722,722,0,0
2022-10-16 03:53:44.723,723,723,1,1
2022-10-16 03:53:44.844,723,723,0,0
2022-10-16 03:55:09.325,724,724,1,1
2022-10-16 03:55:09.410,724,724,0,0
2022-10-16 03:56:36.407,725,725,1,1
2022-10-16 03:56:36.511,725,725,0,0
2022-10-16 03:57:51.647,726,726,1,1
2022-10-16 03:57:51.763,726,726,0,0
2022-10-16 03:59:18.514,727,727,1,1
2022-10-16 03:59:18.614,727,727,0,0
2022-10-16 04:00:36.886,728,728,1,1
2022-10-16 04:00:36.987,728,728,0,0
2022-10-16 04:01:50.501,729,729,1,1
2022-10-16 04:01:50.602,729,729,0,0
2022-10-16 04:02:59.853,730,730,1,1
2022-10-16 04:02:59.984,730,730,0,0
2022-10-16 04:04:13.777,731,731,1,1
2022-10-16 04:04:13.886,731,731,0,0
2022-10-16 04:05:39.485,732,732,1,1
2022-10-16 04:05:39.604,732,732,0,0
2022-10-16 04:07:49.244,733,733,1,1
2022-10-16 04:07:49.355,733,733,0,0
2022-10-16 04:10:29.385,734,734,1,1
2022-10-16 04:10:29.496,734,734,0,0
2022-10-16 04:11:49.987,735,735,1,1
2022-10-16 04:11:50.097,735,735,0,0
2022-10-16 04:13:18.551,736,736,1,1
2022-10-16 04:13:18.672,736,736,0,0
2022-10-16 04:14:32.742,737,737,1,1
2022-10-16 04:14:32.899,737,737,0,0
2022-10-16 04:15:38.699,738,738,1,1
2022-10-16 04:15:38.799,738,738,0,0
2022-10-16 04:20:27.357,739,739,1,1
2022-10-16 04:20:27.457,739,739,0,0
2022-10-16 04:21:41.618,740,740,1,1
2022-10-16 04:21:41.725,740,740,0,0
2022-10-16 04:22:46.915,741,741,1,1
2022-10-16 04:22:47.018,741,741,0,0
2022-10-16 04:23:48.698,742,742,1,1
2022-10-16 04:23:48.798,742,742,0,0
2022-10-16 04:25:18.853,743,743,1,1
2022-10-16 04:25:18.962,743,743,0,0
2022-10-16 04:26:33.639,744,744,1,1
2022-10-16 04:26:33.744,744,744,0,0
2022-10-16 04:27:40.163,745,745,1,1
2022-10-16 04:27:40.277,745,745,0,0
2022-10-16 04:29:12.598,746,746,1,1
2022-10-16 04:29:12.748,746,746,0,0
2022-10-16 04:30:19.385,747,747,1,1
2022-10-16 04:30:19.495,747,747,0,0
2022-10-16 04:31:34.577,748,748,1,1
2022-10-16 04:31:34.677,748,748,0,0
2022-10-16 04:32:53.363,749,749,1,1
2022-10-16 04:32:53.494,749,749,0,0
2022-10-16 04:35:53.201,750,750,1,1
2022-10-16 04:35:53.302,750,750,0,0
2022-10-16 04:37:20.078,751,751,1,1
2022-10-16 04:37:20.179,751,751,0,0
2022-10-16 04:38:38.280,752,752,1,1
2022-10-16 04:38:38.365,752,752,0,0
2022-10-16 04:42:53.199,753,753,1,1
2022-10-16 04:42:53.300,753,753,0,0
2022-10-16 04:44:01.464,754,754,1,1
2022-10-16 04:44:01.564,754,754,0,0
2022-10-16 04:45:18.968,755,755,1,1
2022-10-16 04:45:19.069,755,755,0,0
2022-10-16 04:46:27.444,756,756,1,1
2022-10-16 04:46:27.560,756,756,0,0
2022-10-16 04:47:48.318,757,757,1,1
2022-10-16 04:47:48.434,757,757,0,0
2022-10-16 04:49:21.469,758,758,1,1
2022-10-16 04:49:21.571,758,758,0,0
2022-10-16 04:53:50.510,759,759,1,1
2022-10-16 04:53:50.622,759,759,0,0
2022-10-16 04:55:07.189,760,760,1,1
2022-10-16 04:55:07.305,760,760,0,0
2022-10-16 04:56:25.627,761,761,1,1
2022-10-16 04:56:25.738,761,761,0,0
2022-10-16 04:57:42.162,762,762,1,1
2022-10-16 04:57:42.295,762,762,0,0
2022-10-16 04:58:53.537,763,763,1,1
2022-10-16 04:58:53.653,763,763,0,0
2022-10-16 05:00:10.191,764,764,1,1
2022-10-16 05:00:10.319,764,764,0,0
2022-10-16 05:01:38.580,765,765,1,1
2022-10-16 05:01:38.692,765,765,0,0
2022-10-16 05:02:59.872,766,766,1,1
2022-10-16 05:02:59.972,766,766,0,0
2022-10-16 05:04:18.777,767,767,1,1
2022-10-16 05:04:18.886,767,767,0,0
2022-10-16 05:05:40.379,768,768,1,1
2022-10-16 05:05:40.480,768,768,0,0
2022-10-16 05:07:15.777,769,769,1,1
2022-10-16 05:07:15.879,769,769,0,0
2022-10-16 05:08:35.037,770,770,1,1
2022-10-16 05:08:35.153,770,770,0,0
2022-10-16 05:10:03.549,771,771,1,1
2022-10-16 05:10:03.665,771,771,0,0
2022-10-16 05:11:23.013,772,772,1,1
2022-10-16 05:11:23.114,772,772,0,0
2022-10-16 05:25:29.013,773,773,1,1
2022-10-16 05:25:29.114,773,773,0,0
2022-10-16 05:26:46.501,774,774,1,1
2022-10-16 05:26:46.601,774,774,0,0
2022-10-16 05:28:12.822,775,775,1,1
2022-10-16 05:28:12.969,775,775,0,0
2022-10-16 05:29:18.710,776,776,1,1
2022-10-16 05:29:18.826,776,776,0,0
2022-10-16 05:31:11.919,777,777,1,1
2022-10-16 05:31:12.035,777,777,0,0
2022-10-16 05:32:18.912,778,778,1,1
2022-10-16 05:32:19.028,778,778,0,0
2022-10-16 05:33:26.621,779,779,1,1
2022-10-16 05:33:26.729,779,779,0,0
2022-10-16 05:34:37.497,780,780,1,1
2022-10-16 05:34:37.581,780,780,0,0
2022-10-16 05:35:45.502,781,781,1,1
2022-10-16 05:35:45.597,781,781,0,0
2022-10-16 05:39:08.515,782,782,1,1
2022-10-16 05:39:08.612,782,782,0,0
2022-10-16 05:40:35.872,783,783,1,1
2022-10-16 05:40:35.970,783,783,0,0
2022-10-16 05:41:50.681,784,784,1,1
2022-10-16 05:41:50.795,784,784,0,0
2022-10-16 05:43:08.488,785,785,1,1
2022-10-16 05:43:08.605,785,785,0,0
2022-10-16 05:44:21.714,786,786,1,1
2022-10-16 05:44:21.814,786,786,0,0
2022-10-16 05:45:38.755,787,787,1,1
2022-10-16 05:45:38.876,787,787,0,0
2022-10-16 05:47:07.185,788,788,1,1
2022-10-16 05:47:07.287,788,788,0,0
2022-10-16 05:48:21.173,789,789,1,1
2022-10-16 05:48:21.279,789,789,0,0
2022-10-16 05:49:28.676,790,790,1,1
2022-10-16 05:49:28.788,790,790,0,0
2022-10-16 05:51:34.767,791,791,1,1
2022-10-16 05:51:34.880,791,791,0,0
2022-10-16 05:52:44.299,792,792,1,1
2022-10-16 05:52:44.411,792,792,0,0
2022-10-16 10:01:55.102,793,793,1,1
2022-10-16 10:01:55.234,793,793,0,0
2022-10-16 10:03:54.387,794,794,1,1
2022-10-16 10:03:54.488,794,794,0,0
2022-10-16 10:05:24.549,795,795,1,1
2022-10-16 10:05:24.665,795,795,0,0
2022-10-16 10:07:10.129,796,796,1,1
2022-10-16 10:07:10.229,796,796,0,0
2022-10-16 10:08:44.826,797,797,1,1
2022-10-16 10:08:44.926,797,797,0,0
2022-10-16 10:10:23.018,798,798,1,1
2022-10-16 10:10:23.048,798,798,0,0
2022-10-16 10:15:36.851,799,799,1,1
2022-10-16 10:15:36.966,799,799,0,0
2022-10-16 10:17:39.476,800,800,1,1
2022-10-16 10:17:39.596,800,800,0,0
2022-10-16 10:19:58.118,801,801,1,1
2022-10-16 10:19:58.236,801,801,0,0
2022-10-16 10:22:23.835,802,802,1,1
2022-10-16 10:22:23.946,802,802,0,0
2022-10-16 10:24:45.861,803,803,1,1
2022-10-16 10:24:45.972,803,803,0,0
2022-10-16 10:27:23.392,804,804,1,1
2022-10-16 10:27:23.508,804,804,0,0
2022-10-16 10:29:06.120,805,805,1,1
2022-10-16 10:29:06.221,805,805,0,0
2022-10-16 10:31:05.492,806,806,1,1
2022-10-16 10:31:05.611,806,806,0,0
2022-10-16 10:34:10.967,807,807,1,1
2022-10-16 10:34:11.053,807,807,0,0
2022-10-16 10:36:44.480,808,808,1,1
2022-10-16 10:36:44.580,808,808,0,0
2022-10-16 10:37:58.547,809,809,1,1
2022-10-16 10:37:58.655,809,809,0,0
2022-10-16 10:39:32.312,810,810,1,1
2022-10-16 10:39:32.457,810,810,0,0
2022-10-16 10:41:06.169,811,811,1,1
2022-10-16 10:41:06.270,811,811,0,0
2022-10-16 10:42:43.275,812,812,1,1
2022-10-16 10:42:43.377,812,812,0,0
2022-10-20 01:06:54.749,813,813,1,1
2022-10-20 01:06:54.849,813,813,0,0
2022-10-20 01:08:34.796,814,814,1,1
2022-10-20 01:08:34.896,814,814,0,0
2022-10-20 01:09:55.981,815,815,1,1
2022-10-20 01:09:56.081,815,815,0,0
2022-10-20 01:11:38.714,816,816,1,1
2022-10-20 01:11:38.815,816,816,0,0
2022-10-20 01:13:31.933,817,817,1,1
2022-10-20 01:13:32.033,817,817,0,0
2022-10-20 01:16:48.440,818,818,1,1
2022-10-20 01:16:48.555,818,818,0,0
2022-10-20 01:19:49.770,819,819,1,1
2022-10-20 01:19:49.886,819,819,0,0
2022-10-20 01:21:34.247,820,820,1,1
2022-10-20 01:21:34.347,820,820,0,0
2022-10-20 01:22:54.634,821,821,1,1
2022-10-20 01:22:54.750,821,821,0,0
2022-10-20 01:24:24.226,822,822,1,1
2022-10-20 01:24:24.342,822,822,0,0
2022-10-20 01:25:58.734,823,823,1,1
2022-10-20 01:25:58.834,823,823,0,0
2022-10-20 01:27:54.959,824,824,1,1
2022-10-20 01:27:55.075,824,824,0,0
2022-10-20 01:29:18.124,825,825,1,1
2022-10-20 01:29:18.224,825,825,0,0
2022-10-20 01:33:05.271,826,826,1,1
2022-10-20 01:33:05.387,826,826,0,0
2022-10-20 01:34:28.612,827,827,1,1
2022-10-20 01:34:28.744,827,827,0,0
2022-10-20 01:36:08.575,828,828,1,1
2022-10-20 01:36:08.675,828,828,0,0
2022-10-20 01:37:46.818,829,829,1,1
2022-10-20 01:37:46.934,829,829,0,0
2022-10-20 01:39:47.246,830,830,1,1
2022-10-20 01:39:47.346,830,830,0,0
2022-10-20 02:06:45.348,831,831,1,1
2022-10-20 02:06:45.464,831,831,0,0
2022-10-20 02:09:47.991,832,832,1,1
2022-10-20 02:09:48.107,832,832,0,0
2022-10-20 02:13:15.311,833,833,1,1
2022-10-20 02:13:15.412,833,833,0,0
2022-10-20 02:14:35.498,834,834,1,1
2022-10-20 02:14:35.598,834,834,0,0
2022-10-20 02:16:03.669,835,835,1,1
2022-10-20 02:16:03.769,835,835,0,0
2022-10-20 02:17:19.194,836,836,1,1
2022-10-20 02:17:19.325,836,836,0,0
2022-10-20 02:18:51.852,837,837,1,1
2022-10-20 02:18:51.967,837,837,0,0
2022-10-20 02:20:17.909,838,838,1,1
2022-10-20 02:20:18.032,838,838,0,0
2022-10-20 02:22:20.110,839,839,1,1
2022-10-20 02:22:20.210,839,839,0,0
2022-10-20 02:23:48.157,840,840,1,1
2022-10-20 02:23:48.257,840,840,0,0
2022-10-20 02:25:43.671,841,841,1,1
2022-10-20 02:25:43.771,841,841,0,0
2022-10-20 02:27:18.132,842,842,1,1
2022-10-20 02:27:18.247,842,842,0,0
2022-10-20 02:28:53.589,843,843,1,1
2022-10-20 02:28:53.689,843,843,0,0
2022-10-20 02:30:44.311,844,844,1,1
2022-10-20 02:30:44.411,844,844,0,0
2022-10-20 02:32:09.909,845,845,1,1
2022-10-20 02:32:10.047,845,845,0,0
2022-10-20 02:35:44.796,846,846,1,1
2022-10-20 02:35:44.896,846,846,0,0
2022-10-20 02:38:44.920,847,847,1,1
2022-10-20 02:38:45.021,847,847,0,0
2022-10-20 02:40:39.937,848,848,1,1
2022-10-20 02:40:40.053,848,848,0,0
2022-10-20 02:42:17.279,849,849,1,1
2022-10-20 02:42:17.379,849,849,0,0
2022-10-20 02:43:45.473,850,850,1,1
2022-10-20 02:43:45.573,850,850,0,0
2022-10-20 11:33:51.685,851,851,1,1
2022-10-20 11:33:51.785,851,851,0,0
2022-10-20 11:35:40.359,852,852,1,1
2022-10-20 11:35:40.460,852,852,0,0
2022-10-20 11:36:55.538,853,853,1,1
2022-10-20 11:36:55.654,853,853,0,0
2022-10-20 11:38:17.850,854,854,1,1
2022-10-20 11:38:17.950,854,854,0,0
2022-10-20 11:39:45.376,855,855,1,1
2022-10-20 11:39:45.491,855,855,0,0
2022-10-20 11:41:17.096,856,856,1,1
2022-10-20 11:41:17.212,856,856,0,0
2022-10-20 11:42:51.161,857,857,1,1
2022-10-20 11:42:51.277,857,857,0,0
2022-10-20 11:44:21.942,858,858,1,1
2022-10-20 11:44:22.058,858,858,0,0
2022-10-20 11:45:43.290,859,859,1,1
2022-10-20 11:45:43.406,859,859,0,0
2022-10-20 11:47:38.302,860,860,1,1
2022-10-20 11:47:38.418,860,860,0,0
2022-10-20 11:49:12.108,861,861,1,1
2022-10-20 11:49:12.230,861,861,0,0
2022-10-20 11:54:15.993,862,862,1,1
2022-10-20 11:54:16.109,862,862,0,0
2022-10-20 12:00:41.532,863,863,1,1
2022-10-20 12:00:41.632,863,863,0,0
2022-10-20 12:02:11.832,864,864,1,1
2022-10-20 12:02:11.947,864,864,0,0
2022-10-20 12:03:45.350,865,865,1,1
2022-10-20 12:03:45.466,865,865,0,0
2022-10-20 12:05:20.002,866,866,1,1
2022-10-20 12:05:20.124,866,866,0,0
2022-10-20 12:06:47.147,867,867,1,1
2022-10-20 12:06:47.263,867,867,0,0
2022-10-20 12:08:13.019,868,868,1,1
2022-10-20 12:08:13.050,868,868,0,0
2022-10-20 12:10:03.738,869,869,1,1
2022-10-20 12:10:03.854,869,869,0,0
2022-10-20 12:11:34.150,870,870,1,1
2022-10-20 12:11:34.265,870,870,0,0
2022-10-20 12:22:01.835,871,871,1,1
2022-10-20 12:22:01.951,871,871,0,0
2022-10-20 12:23:52.236,872,872,1,1
2022-10-20 12:23:52.352,872,872,0,0
2022-10-21 10:09:02.341,873,873,1,1
2022-10-21 10:09:02.441,873,873,0,0
2022-10-21 10:56:07.235,874,874,1,1
2022-10-21 10:56:07.335,874,874,0,0
2022-10-21 10:57:32.393,875,875,1,1
2022-10-21 10:57:32.524,875,875,0,0
2022-10-21 10:58:56.030,876,876,1,1
2022-10-21 10:58:56.130,876,876,0,0
2022-10-21 11:01:35.722,877,877,1,1
2022-10-21 11:01:35.838,877,877,0,0
2022-10-21 11:02:56.064,878,878,1,1
2022-10-21 11:02:56.179,878,878,0,0
2022-10-21 11:04:23.615,879,879,1,1
2022-10-21 11:04:23.731,879,879,0,0
2022-10-21 11:05:51.311,880,880,1,1
2022-10-21 11:05:51.411,880,880,0,0
2022-10-21 11:07:34.180,881,881,1,1
2022-10-21 11:07:34.303,881,881,0,0
2022-10-21 11:09:49.706,882,882,1,1
2022-10-21 11:09:49.822,882,882,0,0
2022-10-21 11:11:42.931,883,883,1,1
2022-10-21 11:11:43.085,883,883,0,0
2022-10-21 11:13:14.316,884,884,1,1
2022-10-21 11:13:14.432,884,884,0,0
2022-10-21 11:15:08.942,885,885,1,1
2022-10-21 11:15:09.058,885,885,0,0
2022-10-21 11:16:36.096,886,886,1,1
2022-10-21 11:16:36.212,886,886,0,0
2022-10-21 11:18:03.294,887,887,1,1
2022-10-21 11:18:03.394,887,887,0,0
2022-10-21 11:21:03.279,888,888,1,1
2022-10-21 11:21:03.379,888,888,0,0
2022-10-21 11:22:35.232,889,889,1,1
2022-10-21 11:22:35.332,889,889,0,0
2022-10-21 11:24:00.098,890,890,1,1
2022-10-21 11:24:00.214,890,890,0,0
2022-10-21 11:25:25.704,891,891,1,1
2022-10-21 11:25:25.827,891,891,0,0
2022-10-21 11:27:04.877,892,892,1,1
2022-10-21 11:27:04.993,892,892,0,0
2022-10-21 11:43:07.648,893,893,1,1
2022-10-21 11:43:07.763,893,893,0,0
2022-10-21 11:45:07.260,894,894,1,1
2022-10-21 11:45:07.360,894,894,0,0
2022-10-21 11:46:42.901,895,895,1,1
2022-10-21 11:46:43.055,895,895,0,0
2022-10-21 11:48:13.905,896,896,1,1
2022-10-21 11:48:14.005,896,896,0,0
2022-10-21 11:50:07.045,897,897,1,1
2022-10-21 11:50:07.146,897,897,0,0
2022-10-21 11:51:55.670,898,898,1,1
2022-10-21 11:51:55.770,898,898,0,0
2022-10-21 11:53:20.996,899,899,1,1
2022-10-21 11:53:21.089,899,899,0,0
2022-10-21 11:54:42.608,900,900,1,1
2022-10-21 11:54:42.755,900,900,0,0
2022-10-21 11:56:59.125,901,901,1,1
2022-10-21 11:56:59.225,901,901,0,0
2022-10-21 11:59:03.790,902,902,1,1
2022-10-21 11:59:03.906,902,902,0,0
2022-10-21 12:07:58.444,903,903,1,1
2022-10-21 12:07:58.560,903,903,0,0
2022-10-21 12:09:37.514,904,904,1,1
2022-10-21 12:09:37.614,904,904,0,0
2022-10-21 12:10:57.608,905,905,1,1
2022-10-21 12:10:57.709,905,905,0,0
2022-10-21 12:12:18.778,906,906,1,1
2022-10-21 12:12:18.878,906,906,0,0
2022-10-21 12:14:11.196,907,907,1,1
2022-10-21 12:14:11.311,907,907,0,0
2022-10-21 12:16:06.702,908,908,1,1
2022-10-21 12:16:06.802,908,908,0,0
2022-10-21 12:17:47.987,909,909,1,1
2022-10-21 12:17:48.103,909,909,0,0
2022-10-21 12:20:17.718,910,910,1,1
2022-10-21 12:20:17.818,910,910,0,0
